student_id,true_lambda,true_hazard
S01271,0.06490090422724387,0.17611091869675896
S01272,0.13266880840731438,0.11334440780304698
S01273,0.10700346302242629,0.11190667942127043
S01274,0.06566297786934432,0.1436131255660563
S01275,0.164594744309839,0.0746386936407837
S01276,0.17564346986140597,0.0368358829671997
S01277,0.12383526468054995,0.2696431827672792
S01278,0.15273575143387144,0.009415124391031936
S01279,0.08447633741208618,0.013255087243826508
S01280,0.08527365565334806,0.021210676894907726
S01281,0.0633259770489149,0.09626627090825873
S01282,0.10791913258786048,0.16886762803940217
S01283,0.1106036390685414,0.1449987742760871
S01284,0.07038020999783558,0.1313059605978904
S01285,0.11085338235563734,0.046006880254521626
S01286,0.1057560722184282,0.07522387567460101
S01287,0.12012593037837732,0.06082439307982336
S01288,0.0664078440726531,0.05896462290856281
S01289,0.08707075713241341,0.07547378225997842
S01290,0.18460441956942047,0.04984070981173806
S01291,0.10894195126076217,0.12275914456730731
S01292,0.1101350107515363,0.1500079113339945
S01293,0.09964991354222612,0.1478980621738501
S01294,0.07414664726808372,0.05522372574315913
S01295,0.1328293649884563,0.1359522494262569
S01296,0.116851553578516,0.0777758812632925
S01297,0.053518247239225304,0.005855903929783977
S01298,0.18151076346883202,0.36605237185874767
S01299,0.08507453858235041,0.1745336226812986
S01300,0.1590140114527567,0.056523388373893375
S01301,0.0706936610971181,0.04793481938073624
S01302,0.06444519567289196,0.06695562168687698
S01303,0.14871857765112198,0.18085672689319982
S01304,0.2096689617548251,0.20063873154029463
S01305,0.07964421512606758,0.06737069759432578
S01306,0.09157442088634365,0.0974533041915594
S01307,0.05778961798430898,0.01094657722797543
S01308,0.055740852836562986,0.05807895055206701
S01309,0.2060735198689336,0.14927204174456346
S01310,0.11324312427868789,0.3654782570235372
S01311,0.08910812095098372,0.24155238755133843
S01312,0.104966056684222,0.12650176413656605
S01313,0.1581486060091036,0.100358321209155
S01314,0.1681662940978709,0.2661308098255412
S01315,0.13458935527352012,0.05118984976604861
S01316,0.15019799402694067,0.3422929535894624
S01317,0.11834048694595166,0.08097771933742828
S01318,0.06378075247491703,0.059708904687904844
S01319,0.1634556719701374,0.058631245641441836
S01320,0.06929483533759365,0.030054418909067557
S01321,0.083824978804627,0.23923129816388963
S01322,0.09414209430174975,0.12376971368301441
S01323,0.12381830182509601,0.08467840147631887
S01324,0.174346650589091,0.3194046705277486
S01325,0.09584108917154908,0.07097278775830784
S01326,0.10236808597652154,0.10806234529112006
S01327,0.06513051210612623,0.07463108412143842
S01328,0.0421128598093729,0.019417746489718977
S01329,0.08431126937636631,0.07313973754424305
S01330,0.08106461346603121,0.13232557126832828
S01331,0.10295888359593526,0.12602481625039835
S01332,0.09598544146726783,0.020531504746163467
S01333,0.15200239582069733,0.10159231801931116
S01334,0.1075088838173222,0.41750434209412934
S01335,0.03629990713958776,0.01306354308931284
S01336,0.1411171717084781,0.06965962591402651
S01337,0.08333054620788595,0.07654856479040571
S01338,0.17219260722209626,0.04217707329783604
S01339,0.08328116617016353,0.009636211086145843
S01340,0.059140180876633724,0.1292483895777241
S01341,0.19139815042468009,0.030372278404274054
S01342,0.10285305559789998,0.1951432568931988
S01343,0.12379826161852879,0.12683045542065557
S01344,0.09002758879204133,0.10195252711069315
S01345,0.1668353108149806,0.5051990619255559
S01346,0.08123997050645128,0.024914749103644836
S01347,0.08849534014742318,0.01591672110999424
S01348,0.09133081933733535,0.17379957777846142
S01349,0.14033275921200802,0.27219546897030655
S01350,0.09538235060087798,0.11221508631988436
S01351,0.09160738880309686,0.037226129900655304
S01352,0.07193875867608025,0.01807825931426224
S01353,0.11014923689163587,0.07830942411226952
S01354,0.09380484777846114,0.11023689361763361
S01355,0.10383491770745318,0.02878856681363745
S01356,0.14455878842486022,0.26931948789524085
S01357,0.05960520393274442,0.029660588572450474
S01358,0.2628441785095442,0.17382987413670725
S01359,0.06148634902675174,0.11527308008850326
S01360,0.07631812680541172,0.045689656817574406
S01361,0.09177300689226614,0.1647099625680213
S01362,0.0737407134107496,0.07626150552291237
S01363,0.1168952618059516,0.051583445974073605
S01364,0.08447416049215631,0.04168258065912163
S01365,0.06065559908548346,0.0760906554868124
S01366,0.08234887977593341,0.1236153781471791
S01367,0.12976190030324164,0.19957437865518468
S01368,0.10145394039465049,0.2118624290026032
S01369,0.08157885269026287,0.12091508636259472
S01370,0.03670141033722783,0.04949642094044564
S01371,0.06438663116479394,0.046318262142374854
S01372,0.10531818440411773,0.08908901082393161
S01373,0.10115822538177337,0.03301042310166212
S01374,0.05745427925107168,0.030678361410702352
S01375,0.1439115726651142,0.12463729907781528
S01376,0.1689018066789011,0.10781693409325303
S01377,0.08598396655963172,0.00908509740271791
S01378,0.09681330570358146,0.02696205750627698
S01379,0.07093674559810931,0.16629733052962983
S01380,0.1778507954108791,0.04415048742395119
S01381,0.09387564591427132,0.19475718279514243
S01382,0.08186666392623723,0.09263662952741508
S01383,0.0954702979737449,0.1293170614995677
S01384,0.09447452862241515,0.13132322631009186
S01385,0.09935317209465475,0.058416794845887014
S01386,0.1126208114914797,0.04765673672450747
S01387,0.11401754657313383,0.06379809379666335
S01388,0.057053958024314164,0.08386155424367817
S01389,0.18221259110142438,0.05690947788729868
S01390,0.05891578156523883,0.0535263903663381
S01391,0.09060645253005016,0.09765365095274298
S01392,0.14899729357204358,0.19079821725462306
S01393,0.23234522997893503,0.27374601412845023
S01394,0.1369426605967827,0.03121061215981132
S01395,0.08342180245638837,0.238107702093548
S01396,0.15280283336791708,0.0780580200259954
S01397,0.08040050794106553,0.11591371372114775
S01398,0.07477424352948714,0.06016313900567071
S01399,0.09806778667408182,0.07350075213324503
